customer_tweet_id,customer_text,expected_intent,predicted_intent,draft_reply,decision,decision_reason,evidence_1_customer,evidence_1_support,evidence_1_similarity,evidence_2_customer,evidence_2_support,evidence_2_similarity,evidence_3_customer,evidence_3_support,evidence_3_similarity
940596,can we get battery replaced for this #IPOD 80GB ? @AppleSupport https://t.co/YLegRjM335,battery_charging,battery_charging,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.414); human review is safer.,@AppleSupport can we get some solutions for this???? https://t.co/KXc2EecuNF,@497397 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,0.41351467573380063,@115858 can we get a fix for this? It’s not sustainable...,@561613 We'd be happy to look into this with you! How long has it been since you updated to 11.0.3? Let us know in a DM. https://t.co/GDrqU22YpT,0.3524883106802834,Hey @115858 can we get this fixed please? @AppleSupport https://t.co/PtEYY1GBCQ,@728538 We're happy to help. Does this issue subside after restarting?,0.32001229155479016
1963478,"@AppleSupport , I’m getting a random reboot daily when using any app or just looking at something on my device. Any ideas? https://t.co/DfSJI5FuX3",device_issue,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.305); human review is safer.,@AppleSupport This happens when using any app. Currently running 11.0.3.,@344944 We'd like to take a further look at this with you. Please meet us in DM to continue. https://t.co/GDrqU22YpT,0.3049978003832624,@AppleSupport any ideas?,@511709 We’d be happy to look into this with you. Let us know exactly what is happening with your downloads in DM to proceed. https://t.co/GDrqU22YpT,0.26842962016298544,@AppleSupport ..Any ideas?,"@360314 Hi. We can help, just send us a DM and tell us what version of iOS 11 you see under Settings &gt; General &gt; About &gt; Version.",0.26842962016298544
2682284,MY IPHONE IS FUCKED OI @AppleSupport SORT OUT YOUR UPDATE,ios_update,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.432); human review is safer.,@AppleSupport sort out your issues I can’t use my phone!,@245852 We've received your DM and you can expect a response there shortly.,0.4315589713771485,@AppleSupport please sort out your bug fixes #Annoying,"@258329 Thank you for reaching out to us. Let’s work together to find the best course of action for this issue. To start, what device model are you using and what issue(s) are you experiencing exactly?",0.3332470269147579,@AppleSupport sort out your bloody software! The 6s+ is becoming unusable because of your crappy updates!,"@586077 This certainly isn't expected &amp; if you're having issues, we can help. DM us &amp; tell us which version of iOS is installed? https://t.co/GDrqU22YpT",0.3286374851010647
1703026,"Really, @115858? Just fix the I️ already!",device_issue,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.418); human review is safer.,@115858 can you fix the “i️” already wtfff!!,"@670007 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and send us a DM if the issue persists afterwards. https://t.co/GDrqU22YpT",0.4183910104467667,@AppleSupport Just fix I️t.,"@803465 Our iOS 11.1.1 update resolved this issue. If you experience this issue after version 11.1.1, send us a DM. https://t.co/GDrqU22YpT",0.4164493752120436,I hate y’all @115858 fix the I already... send a patch... do sumthin,@221222 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.37164533713710124
1747346,@AppleSupport will a carrier free iPhone X purchased from USA work in India !! will it tune to 4G network for best speed !,connectivity,order_purchase,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,"Purchase, refund, and order issues may require transaction-specific support.",@AppleSupport Hi Does apple offers global warrenty on iPhone X? I mean if a phone X is purchased from USA and I use in India and some thing goes wrong in India will have have warranty cove in India?,"@770215 We can help you. DM us, and we'll look into the options we have to answer your questions.",0.32592996488311177,@115858 does an iPhone X purchased from America have an international warranty. Supposing I get it to India will it be covered @AppleSupport,@764956 Thanks for reaching out with such a great question. Warranties for Apple branded devices apply globally. You can read more about Apple branded warranties here: https://t.co/EbK2mRY4O8,0.3235363453110562,@115858 @AppleSupport Will I get warranty coverage of iPhone X in India if I buy a network unlocked phone from USA??,@497979 Thanks for reaching out to us with this. DM us here so we can better assist you: https://t.co/GDrqU22YpT,0.3163771753138086
1938467,@116333  My iPhone 8 plus showing two time at one moment. Some bug ... plz help see the clock and upper time😔 https://t.co/4yijs30wXs,device_issue,device_issue,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.255); human review is safer.,Hey @AppleSupport notice a problem?  The time at the top &amp; the time on the clock don’t match. https://t.co/wtZ8Pkneew,@804904 We're happy to help. Can you tel us which iOS version you are currently using please?,0.2553127493499578,@116333 iPhone 8 Plus bug https://t.co/xamB2cbXlA,@413815 We'd like to help.  Can you DM more details about what you're seeing? https://t.co/GDrqU22YpT,0.20476780649618098,"@AppleSupport my frnds iphn6 got hanged
Plz help",@123994 Let's start with a restart: https://t.co/iE95lxiuIy DM us if the issue continues. https://t.co/GDrqU22YpT,0.20461925679121407
994509,@AppleSupport can you follow me? Thanks,other_support,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,AUTO-HANDLE,Strong historical evidence was found (similarity=0.495) for this support issue.,@AppleSupport In order to send you a DM you must follow me. Thanks.,@755542 We've got you covered!  Feel free to DM us using the link provided: https://t.co/GDrqU22YpT,0.494824901511187,@AppleSupport Can’t DM you guys unless you follow me,@433908 Are you able to send a DM using Twitter's website? You can also DM by clicking on this link: https://t.co/GDrqU22YpT,0.48576516667760294,@AppleSupport please follow me to send you DM,@638151 We'd be happy to assist you with any battery issues you're seeing. Click here to meet us in DM: https://t.co/GDrqU22YpT,0.4297017881442584
2205735,@AppleSupport Thank you ❤️,other_support,other_support,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",AUTO-HANDLE,Strong historical evidence was found (similarity=1.000) for this support issue.,@AppleSupport Thank you,"@374880 You are most welcome. If there is anything we can do to assist you in the future, please don't hesitate to reach back out.",1.0000000000000002,@AppleSupport Thank you!,"@714366 We're always happy to help! Feel free to reach out to us if we can be of any further assistance. Our office hours are 7 days a week, from 5AM - 8PM PDT. If you contact us after business hours, rest assured we'll respond the following day. https://t.co/GDrqU22YpT",1.0000000000000002,@AppleSupport thank you!!,@666708 You're welcome. Reach out if you need us in the future.,1.0000000000000002
2702144,"@AppleSupport @117735 Hey! Can someone bring my visual voicemail back, thanks in advance!",device_issue,other_support,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.350); human review is safer.,@AppleSupport Yes I’m unable and thanks in advance.,@389327 What happens while trying to connect to cellular data? Are you receiving an error message?,0.3500292408942663,Seriously what the fuck happened to my visual voicemail @AppleSupport,"@512158 While you may have to reach out to your carrier, we'd like to help rule out all we can from our side of things. Which device model do you have and what's the exact OS version number installed?

Tried any steps so far since your visual voicemails went missing?",0.3470657886227714,Dear @AppleSupport your iOS update 11.2 broke my visual voicemail. https://t.co/JTJt5dGYKf,"@249146 Thanks for reaching out. Since the update have you completed a normal restart of your iPhone? If not, do so now and let us know the results. We want to ensure your visual voicemail is working again.",0.31334480966429384
426713,wondering when @AppleSupport will stop playing games and give me my update https://t.co/iTjUnxYpHY,ios_update,ios_update,"Sorry you're experiencing this issue. Please make sure your device is running the latest available software update. If the issue continues, please contact Apple Support with more details.",ESCALATE,Historical evidence is only moderate (similarity=0.321); human review is safer.,how does this seeing boxes thing stop @115858 my phone updated stop playing games,@603698 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,0.3205222397266658,fix these boxes and give me my lowercase I back @115858,@596045 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,0.2859946895665995,Give me my “I️” back Bitch @AppleSupport,@356544 You can find some helpful information here: https://t.co/xU1AGHStV6 DM us any questions. https://t.co/GDrqU22YpT,0.25994418419929244
2555470,@AppleSupport Thanks for the help @AppleSupport ! I have looked into these tips in the past and just scanned through them again. I also turn most notifications off/often have do not disturb on! Not sure if it’s just the life of the phone coming to an end or if it’s worth resetting,battery_charging,device_issue,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.274); human review is safer.,@AppleSupport THANKS FOR THE HELP @AppleSupport!,@498537 You're welcome! Be sure to keep your device up to date! Have a great day.,0.27440961503556116,@AppleSupport Thanks for the help @AppleSupport  💯👌🏾,@501923 You're very welcome! Please feel free to reach out to us again if you need any more help. Have a great night!,0.27440961503556116,@AppleSupport thanks for the help!,"@373274 You're very welcome! Any other questions, let us know. We're here from 5am until 8pm Pacific time, and always happy to help.",0.24930934017316836
2944477,"@AppleSupport I was just looking at buying unforgettable series 2 on iTunes uk but i can’t buy it, but I can buy series 1&amp;3. Why is this? Thank you",order_purchase,order_purchase,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,"Purchase, refund, and order issues may require transaction-specific support.",@AppleSupport I can’t buy on iTunes,@221513 Were you able to reach out to our iTunes Store Support earlier when advised? DM the answer below. https://t.co/GDrqU22YpT,0.43078396167227634,@AppleSupport I have credit on my account but I can't buy nothing because of billing information,@144227 We're happy to help and to point you in the right direction. Our iTunes Team can help you here with any billing inquiry: https://t.co/SDIe7UiyJN,0.2310049889013859,hey @AppleSupport why can't I buy my AppleCare online?,@625479 We'd like to better understand what's happening to help. Please DM us more details here: https://t.co/GDrqU22YpT,0.22370723777052134
2007135,@115858  please fix your updates. Ever since IOS11 my magnifier on my phone only uses half the screen. Having a vison disability i need it,device_issue,device_issue,"Sorry you're experiencing this issue. Please make sure your device is running the latest available software update. If the issue continues, please contact Apple Support with more details.",ESCALATE,Historical evidence is only moderate (similarity=0.281); human review is safer.,"Yo @115858 fix your shit, ever since IOS11 my phone has been crashing on every app.",@160218 Let's make sure all your apps are updated. Tap the App Store &gt; Updates. Install any there. Let us know the result.,0.28060537188841433,@115858 please fix i.t,@784961 Let's look into this for you. Send us a DM with your current iOS vesrion to get started. https://t.co/GDrqU22YpT,0.27389362052001065,@115858 please fix 👉🏽 I️ I️ I️ I️ 😩,@505663 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.27389362052001065
1339751,@AppleSupport my phone is telling me to update then when it comes to it can’t verify help 😫,ios_update,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.379); human review is safer.,@AppleSupport my phone is telling me I need to update my phone but it won’t let me. Keeps telling me to retry. Trés annoying!,@579466 We want to help you update. DM us if you have a computer with iTunes and any other details on the update. We'll help there. https://t.co/GDrqU22YpT,0.3790201717797257,"Wow, itunes is totally broken when it comes to organising videos! @115858","@222740 Let us know what types of videos you're keeping organized in iTunes, and what's going on when you try. We'd love to learn a bit more, so we can explore our options to help.",0.31239293303424936,@AppleSupport No. It doesn’t. Phone is telling me it’s up to date.,@271737 Let's meet up in Direct Message. Could you let us know what country or region you're located in? https://t.co/GDrqU22YpT,0.3064495134674771
2838690,@246772 @AppleSupport I just completed wiped out those saved settings and it seems to be working now. Thanks 🙃🙃🙃,other_support,other_support,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",AUTO-HANDLE,Strong historical evidence was found (similarity=0.461) for this support issue.,@AppleSupport Changed my password it seems to be working now thanks,@698744 No problem. Don’t hesitate to reach out in the future. Take care.,0.46066917641919525,"@AppleSupport I did not🙃 Yes, it seems to be working now","@316192 That's great news. We're glad it worked for you. If you have any other issues, let us know in a DM. We always want to help. https://t.co/GDrqU22YpT",0.4523706955274914,@AppleSupport I did that and it seems to be working. Thanks!,@485014 Excellent! We're here for you if you have any other questions. Have a great day!,0.3877139230552963
2059838,"@116333 hy, WTF is this? i forgot my apple icloud id so plx help me out i've my phones emei no., lets see how use full you are...",account_icloud,account_icloud,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Account and iCloud issues may require account-specific verification.,@AppleSupport I forgot my Apple ID,"@668584 If you forgot the email address you use as your Apple ID, here's some steps you can try to find it: https://t.co/buxNpfhIIM",0.31086004196050876,Sick! Forgot my #apple iCloud password and it’s connected to my old number that i don’t have anymore 😬 @AppleSupport,"@222381 Thanks for reaching out to us for support. That is certainly not the experience that we wanted you to have with your iCloud ID, and we are going to do everything we can to help you. When you have a free moment, please check out this link: https://t.co/UJm15vmMM2",0.22209977719032578,I️ I I️ wtf is this @115858,@129048 We can help out. Could you Direct Message us and let us know what iOS version that device is on? https://t.co/GDrqU22YpT,0.2176041680184634
868176,@AppleSupport SE/Plantronics PLT-V5200; SE/Samsung HM-1900; Iphone 6/Motorola HX550.  SEs are T_mobile.  iPhone 6 is AT&amp;T.  All are running 11.0.3.,connectivity,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.394); human review is safer.,@AppleSupport SE,@212027 Please meet us in DM so we can take a closer look with you. https://t.co/GDrqU22YpT,0.3938184186153525,@AppleSupport SE.,@219648 Did you first notice this after updating to 11.0.3 or before?,0.3938184186153525,@AppleSupport SE 11.1.2,@760175 Awesome! Thank you for keeping your device updated. Do you notice the behavior randomly or on multiple apps? https://t.co/GDrqU22YpT,0.2999985206154889
2466773,"@AppleSupport @27417 I’ve done all steps to fix getting past this stage, even used a bootable flash... #PLEASEHELP https://t.co/Gh9pRu137K",device_issue,other_support,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.306); human review is safer.,"@AppleSupport Yes, I’ve done all 3","@311980 Got it, thanks. To clarify is this a specific contact or any Android user? Also, is it a group message, individual or both?",0.30630578299654565,@AppleSupport All steps followed. Please help. https://t.co/o2blpSugWO,@458085 Thanks for providing that screenshot for us. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT,0.28461457164360965,@AppleSupport I've done all of those steps already and still not working.,@588045 Go ahead and send us a DM please. Let us know the country you're in. https://t.co/GDrqU22YpT,0.24149824867553868
1900119,@AppleSupport @116333 bought 2 iphones from flipkart.Just the question is will i get service at apple store near me if i get some problem?,order_purchase,order_purchase,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,"Purchase, refund, and order issues may require transaction-specific support.",Horrible customer service at Apple Bahrain!!! #bahrain #imachine #apple #iStore @115858,@765498 We'll gladly look into this. Send us a DM with details about your experience. https://t.co/GDrqU22YpT,0.24290736257466827,@115858 I am disgusted with Apple store service customer service at Bethesda store is horrible,@224497 We liked to hear more about your experience. Meet us in DM with details of your visit. https://t.co/GDrqU22YpT,0.2185004221677306,@363799 @115858 If I get anymore problems.,@360028 Sounds like a plan. Please keep us updated.,0.21646944688903774
2564149,@AppleSupport can anyone explain why Repair ID: D251542128 can’t seemed to be processed? It’s been almost a week and it still says pending. What are you waiting for?,order_purchase,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.275); human review is safer.,@AppleSupport Yes 11.0.3. It has been almost a week and yes m using apple cable https://t.co/hHWv599URY,@395500 Thanks for those details. Let's move into DM so we can take a closer look together. Send us a message using the link below. https://t.co/GDrqU22YpT,0.27490099873213436,@AppleSupport can you explain why  my I p 6,@477013 We will do our best to assist.  Is it locking up on any particular app?  Which iOS version are you running?,0.23682281395577534,@AppleSupport is really testing my patience on this replacement its been almost a week and no tracking number or anything,@657182 We're here to help. DM us some additional details of the repair info and we'll get started. https://t.co/GDrqU22YpT,0.23080672762264265
361440,@AppleSupport you killed my battery life with iOS 11. Is this how you force people to spend hundreds of dollars on a new iPhone? #notcool,battery_charging,battery_charging,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.292); human review is safer.,@AppleSupport @115858 you’ve killed my battery life with new iOS! Please fix? :(,"@586641 We want your battery working as it should. Reply by DM, and let us know the device and version number you're using. https://t.co/GDrqU22YpT",0.2922052613155532,@AppleSupport  You killed my Iphone with your new update 11.03  !  fix it !,"@559926 Let's see what we can do to help get your iPhone to work as it should. DM us back, we'll pick it up from there. https://t.co/GDrqU22YpT",0.27921799969653166,@AppleSupport we spend hundreds of dollars on your products and one of the latest iphone models cant even last 2 years...what a joke,@528588 We can understand your concern and we want to help. DM us and we'll look into this from there: https://t.co/GDrqU22YpT,0.2665607436373095
184455,@159418 @AppleSupport My Iphone X when you watched videos it's getting overheated and the battery doesn't last. OLED display  it doesn't impressed me at all. https://t.co/G9UphRs6Ot,battery_charging,battery_charging,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.310); human review is safer.,@AppleSupport my phone overheated https://t.co/XLsDVCP5sC,"@254445 We'd certainly like to look into this with you. Please send us a DM, and we'll look into this further. https://t.co/GDrqU2kzhr",0.3102070490208324,@AppleSupport ever since this update my phone battery doesn’t last for shiiiiiit 😭,@565760 That's not expected after an update. Check out the recommendations in the following article. Let us know if it helps: https://t.co/GYl26Hpfak,0.23387638797742666,@AppleSupport what gives with the battery and 11.0.2?I’m on vacation and the battery doesn’t last 2 hours sitting.  This is horrible! Fix it,@342669 You've come to the right place. Please send us a DM telling us which iOS device we're working with. https://t.co/GDrqU22YpT,0.22300883094092938
2058523,"Hey @AppleSupport how about the keyboard lag in iOS 11? Personally, in my divice, is a shit. Please fix it!!",device_issue,device_issue,"Sorry you're experiencing this issue. Please check the relevant settings on your device. If the problem continues, please contact Apple Support so we can look into it further.",ESCALATE,Historical evidence is only moderate (similarity=0.429); human review is safer.,CAN YOU PLEASE FIX THE KEYBOARD LAG @AppleSupport 😭,@508561 This is not the experience we want for you. We'll be happy to work on this together. Can you confirm which iOS version you're using on your device? You can locate the iOS in Settings &gt; General &gt; About &gt; Version.,0.4292511571964425,@115858 could you please fix the keyboard lag bug on the iPhone 6 with iOS 11.0.3,@549657 We'd like to help you out! Tell us more about what's happening with your iPhone's keyboard in DM please. https://t.co/GDrqU22YpT,0.32828886047003786,@AppleSupport iOS 11.1 - keyboard lag. 🤨 https://t.co/TdIHT9L9dt,@116624 We'd like to take a look into that with you. Would you please join us in DM to get started? https://t.co/GDrqU22YpT,0.3227120756330763
2017511,@115858 @AppleSupport hi ! Every since I️ updated my phone is super glitchy. Are we getting an updated soon ?,ios_update,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.326); human review is safer.,The new iPhone update is super glitchy. @115858 please fix.,@603906 We'd love to help you with your iPhone! Which iOS version did you update to? What kind of trouble are you having? DM us: https://t.co/GDrqU22YpT,0.3255420787074237,@AppleSupport when are we getting an update for the i??? every time i type it it turns into i️,@511507 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.32426530511417057,"while i’m here... hey, @115858 when are we getting an update to fix the capital i bug???","@666378 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",0.31559074254272734
1660410,@115858 fix this glitch!! Where “I” changes to I️,device_issue,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,AUTO-HANDLE,Strong historical evidence was found (similarity=0.602) for this support issue.,@115858 FIX THIS GLITCH,"@567342 We're here to help. Fill us in via DM on the glitch you are experiencing, then we can look in to it with you from there. https://t.co/GDrqU22YpT",0.6020392293115275,@115858 fix this glitch,@502823 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.6020392293115275,@115858 fix this I️ glitch,"@159402 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",0.6020392293115275
2185487,@AppleSupport Yes. I can access them. And I haven’t added them. They’re too much. Wanna browse through and decide day by day. Es it works with the iPhone or Apple Music within Sonos system. Looks like it was simply forgotten within CarPlay. That’s the point.,music_media,music_media,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.270); human review is safer.,"@AppleSupport Yes, I can access. 👨🏻‍💻",@312176 Have you yet tried to sign out of and back into iCloud on your computer?,0.27019071402687334,"@AppleSupport Yes, I can.",@355838 Got it. We're going to need to dig deeper than we can do in 140 characters. Can you please join us in DM? https://t.co/GDrqU22YpT,0.21159603373699745,@AppleSupport Yes I can!,"@447533 Alright, thanks! Join us in DM with your iPhone and Apple Watch models. We can continue to troubleshoot there. https://t.co/GDrqU22YpT",0.21159603373699745
1065257,"@AppleSupport : above all the worst upgrade for #iPhone I ever suffered. A slower phone a worst experience, thanks.",ios_update,ios_update,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.323); human review is safer.,Worst experience EVER @115858,@793669 We never want you to have a bad experience. Send us a DM and let us know what's going on. https://t.co/GDrqU22YpT,0.3233340550265144,@115858 this iOS is the worst upgrade yet. EVERYTHING crashes ALL the time.,@209814 We can help with the iOS performance. What device are you currently using? Are you having issues with specific apps?,0.2960497656483568,"@AppleSupport iOS 11 installed, makes phone worst","@528782 Can you DM the complete version number from Settings &gt; General &gt; About, next to version? https://t.co/GDrqU22YpT",0.28733549846539397
1211232,@AppleSupport Can you guys like just unlock it with the imei?,account_icloud,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.371); human review is safer.,Question: @AppleSupport can you find icloud account with the imei number?,@563334 We can assist you. Please DM us with additional details regarding your concern with your iCloud account and we'll help you further. You can do so via the following link. https://t.co/GDrqU22YpT,0.3705791144354732,@593705 @AppleSupport @AppleSupport : Can you help track my lost iPhone 7? The IMEI Number is __credit_card__.,@593704 We'd like to make sure you're aware of all of your options for a lost device. DM us and we'll go from there. https://t.co/GDrqU2kzhr,0.2936891653149662,@115858 @AppleSupport can you guys fix my phone?,@636527 We'd love to help. DM us what's happening with the device specifically. We can go from there. https://t.co/GDrqU22YpT,0.2915292971722999
2425864,And @115858 stop updating our products to bug out be slow crash and be shit,device_issue,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is weak (similarity=0.227).,Looking forward to a day where “I️” doesn’t cause my @115858 phone to bug out! #applefail #imissstevejobs,"@387520 Let's check it out. Since noticing this issue, have you been able to update your device to iOS 11.1.1? If not, let's back up and do so now, please: https://t.co/80YRnjDFDk DM if the issue persists after the update, please. https://t.co/GDrqU22YpT",0.2267200895433884,yea so as soon the new iphone comes out my phone coincidentally starts to bug out...u aint fucking slick ho @115858,@600205 We'll help. Send us a DM with your device and iOS version and details on what's going on and we'll get started. https://t.co/GDrqU22YpT,0.21602586116644382,Phone starts at 20% ... 4 mins into FaceTime drops to 1% @AppleSupport @115858 stop updating the software without a battery solution,@570357 We'd be happy to help. Send us a DM with a few details and we can start there. https://t.co/GDrqU22YpT,0.20586754830030787
1642394,"Ever since iOS 11 update. My phone has been playing up! What’s going on @115858 ?
#applesoftwaredowngrade 🤦🏽‍♂️",ios_update,ios_update,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,AUTO-HANDLE,Strong historical evidence was found (similarity=0.479) for this support issue.,@115858 My phone has been playing up and slow since the Last update,@402408 We're here for you. Send us a DM and we'll take a closer look at the issue together. https://t.co/GDrqU22YpT,0.4790319939101608,My phone has been freezing between apps ever since IOS 11 update @115858,@316648 We'd love to take a look. Please DM us which device you’re using. https://t.co/GDrqU22YpT,0.44364797513438287,Ever since I️ downloaded iOS 11.1 my phone has been messing up what’s goin on @115858 @AppleSupport,@505097 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.4118659655906721
2001686,Whoever is in charge of Siri at @115858 I hope ur budget is what’s holding you back bc she is dog shit about 90% of the time.,device_issue,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.417); human review is safer.,"Alr, whoever is in charge of @115858 you got a dyslexic employee. https://t.co/ccIe9RrZgW",@612148 Thanks for reaching out. Which app did this message appear in? DM us more info and we'll continue from there. https://t.co/GDrqU22YpT,0.41744493131789934,Tonight I’m gonna pray that God helps whoever is in charge of fixing @115858’s problems to figure out why the letter “I” isn’t working,@502228 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.2816550587254619,Who the hell is in charge of this @115858 weather app?! They are 95% of the time wrong 😡,@796062 Let's take a look at the situation you're running into in DM. You can reach us using the link below. https://t.co/GDrqU22YpT,0.2577636879005079
631875,@AppleSupport Not to you but to a company and it’s the iphone7+ with the current data system . I would’ve though attachment faculties would be present for all emails being composed,device_issue,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is weak (similarity=0.179).,@AppleSupport iOS 11 has been a f***in pain using my phone without it crashing would be great… being able to downgrade would’ve been helpful,@411565 We'd be happy to help with this. Reach us via DM to continue. https://t.co/GDrqU22YpT,0.17893962605474784,@AppleSupport Thank you so much! I have the #iPhone7,@208026 Can you tell us more about what's happening with WhatsApp?,0.17518323143269965,@AppleSupport @477596 I’m on the current IOS and it’s still happening,"@477597 We want to make sure you get the help you need. Check out this article: https://t.co/xXaXeeSRt9

DM us if it continues. https://t.co/GDrqU22YpT",0.17175620807101355
493541,Two days in a row now where the iOS Weather widget randomly stops updating and is only fixed by restarting my iPhone. I guess I’m expecting too much from my $949 @115858 smartphone after 10 years of development. 😐,app_issue,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is weak (similarity=0.216).,"@AppleSupport why, after 10 years of iPhone use, do I suddenly get Chinese characters? https://t.co/VHqg48III7",@568914 Thank you for taking the time to reach out to us. Please send us a DM. We'd like to take a closer look. https://t.co/GDrqU2kzhr,0.21568622088611986,Has anyone else’s alarms stopped working with the new iOS update? Because of it I’ve now overslept two days in a row haha thanks @115858 !,@588871 We can help. Send us a DM with the version of iOS 11 that you're running. You can find it in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,0.20679674588822847,"@AppleSupport any idea why my iPhone has started playing a beeping, almost fire alarm like noise randomly 2 days in a row?? Very concerned",@429401 Let's look into this together. DM us which iPhone you have. We'll continue there. https://t.co/GDrqU22YpT,0.18867984266837562
